,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,Class
18,0.187468671679198,0.224281291463954,0.17608727701606958,0.2127672121480171,0.12254164823824266,0.07685389945451865,0.17819548872180452,0.24711779448621554,0.16846528084918178,0.1836503022261536,0.12420757776794929,0.09836355594869527,0.1790358248562583,0.23921568627450981,0.17070617720772518,0.1905793896505971,0.12774583517617574,0.0927170868347339,1.0
19,0.22297780959198282,0.24818062514912909,0.1514853256979241,0.1949415413982343,0.09323550465282748,0.08917919350990217,0.1968503937007874,0.2775888809353376,0.1519028871391076,0.16624910522548317,0.09854450011930327,0.10886423287998091,0.21089835361488904,0.25873896444762584,0.1441481746599857,0.17495824385588166,0.09982701026008113,0.11142925316153662,1.0
20,0.19243548313686223,0.2578398798416094,0.1564334804970188,0.20199353693505076,0.1002685357971872,0.09102908379227163,0.17170360930317236,0.2877656911383187,0.15072140548905374,0.17725638341450092,0.11021346320149288,0.10233944745346138,0.17070228938145737,0.27672841472850573,0.1597105275135406,0.1832187884028947,0.10277183560147467,0.1068681443721269,1.0
21,0.19885169011806567,0.28182112243247615,0.14825597067227345,0.1966143727424659,0.10391395762574802,0.07054288640897083,0.17569680306215968,0.31796862364547956,0.12580193002318185,0.18480780635074667,0.09941236724351717,0.0963124696749151,0.17626287131381746,0.30985497870505146,0.13467033263248693,0.19063022265351232,0.09722896112998006,0.09135263356515176,1.0
22,0.19063403220626693,0.21906684406110932,0.15254392806349498,0.22300087167958893,0.14181997522594852,0.07293434876359133,0.1731430930862045,0.2401936046244896,0.17783410561086388,0.21455934302885718,0.11698857640959764,0.07728127723998715,0.17995595724182226,0.22766894526769738,0.16058402532458596,0.22433132999954122,0.12811396063678487,0.0793457815295683,1.0
23,0.15169611201249925,0.2325731626705126,0.17717535003906015,0.21657352322576767,0.14458265729223002,0.07739919475993029,0.13758187608917732,0.23890541433808066,0.19652514872904273,0.2253996154077279,0.12848536746589748,0.07310257797007391,0.15022384472087014,0.2308379905053783,0.17954149390060695,0.22314614506339764,0.14058650321495103,0.07566402259479599,1.0
24,0.17525080889684785,0.21448484971815795,0.19240552695305346,0.23184306383671477,0.12836531613113286,0.05765043446409312,0.15478927982743534,0.24805152520298732,0.20529700250300156,0.2106082497303677,0.12222990985124438,0.059024032884963676,0.16253230499989826,0.23676766854561365,0.1898211269611933,0.21829022608412527,0.13051219958893795,0.06207647382023158,1.0
25,0.1812336270540605,0.25080201168345406,0.1713853438493759,0.20457251726601572,0.12416121485507754,0.0678452852920163,0.17588221285179945,0.2518526820111231,0.18879845341327767,0.2058893574100276,0.12033677486236219,0.057240519451409996,0.1796786349691103,0.2495972430410602,0.16792513623691915,0.2118011291203788,0.12448342042222939,0.06651443621030217,1.0
26,0.14689088701722436,0.22097655360801274,0.16769102359814858,0.22485583124668032,0.1531603308293497,0.08642537370058426,0.10463616359359587,0.22506449654753774,0.28155588436148415,0.2154658927080962,0.09445898778359511,0.07881857500569087,0.13319485545185522,0.22477995295545944,0.22802374990515215,0.2173249108430078,0.11670081189771607,0.07997571894680931,1.0
27,0.1682375445613425,0.21592035475176072,0.184357881923311,0.23257977567168073,0.1379184418746196,0.06098600121728545,0.14038779236588123,0.2537779323537084,0.20995565602991045,0.2029040952960612,0.12016346404660465,0.0728110599078341,0.15789061820711242,0.24033562298930528,0.17496739413964002,0.21384227458481872,0.14204851752021563,0.07091557255890792,1.0
28,0.1755477631096443,0.22271497983131647,0.15778557022368903,0.21632059039237256,0.14921387972130545,0.07841721672167216,0.13996607994132745,0.23836862852951962,0.2480060506050605,0.1958310414374771,0.10644710304363769,0.07138109644297763,0.1627589842317565,0.23088558855885588,0.19486844517785112,0.19891364136413642,0.13600110011001101,0.07657224055738908,1.0
29,0.16141124952311445,0.2191683115762934,0.16094680445203774,0.22566224890938344,0.15327516711728897,0.079536218421882,0.124404929752683,0.24422346442848375,0.2215485925655614,0.2192512481961285,0.11106042762121186,0.07951133743593146,0.1444590044288155,0.2399605221689585,0.1806276643389122,0.21845505664571135,0.13435732413289764,0.08214042828470483,1.0
30,0.15544370726251303,0.2447571112636315,0.17835989730293092,0.19624291415643508,0.14225069269681487,0.08294567731767458,0.14542820102188667,0.24260911563588297,0.2064872009964666,0.21074506215206285,0.11041205927959531,0.08431836091410559,0.15788403365616818,0.2412745621393528,0.1860494674496047,0.20625842039706144,0.12788835506749027,0.08064516129032258,1.0
31,0.14265081799591003,0.20443507157464214,0.15203220858895705,0.21449386503067486,0.19105316973415132,0.09533486707566462,0.1117459100204499,0.2035148261758691,0.23342280163599183,0.2142318507157464,0.14072724948875256,0.09635736196319018,0.1359726482617587,0.21307515337423313,0.17972264826175868,0.21479422290388547,0.1604230572597137,0.09601226993865031,1.0
32,0.14077450803394115,0.20515135102605767,0.1726093759403021,0.2334807727026539,0.1726093759403021,0.0753746163567431,0.096377204068123,0.23038905939700308,0.29613498224709633,0.2150282842871758,0.11094060299693086,0.05112986700367094,0.12965637600048144,0.22303965818138052,0.223092315098995,0.22171571282421618,0.13848017090930975,0.06401576698561715,1.0
33,0.15137765690975452,0.22109783153224075,0.16143276318614472,0.21147928147140915,0.16114649681528662,0.09346597008516425,0.11764116510412939,0.23672081872182066,0.2267229657196021,0.20109496886853218,0.1271094253202605,0.09071065626565519,0.14807128032634367,0.22598582981464252,0.18292421097831532,0.2069133328562227,0.14554497960352109,0.0905603664209547,1.0
34,0.17383349736290912,0.2464355111413935,0.15118479824362177,0.20504958740252857,0.12779165720342192,0.09570494864612512,0.16616196027960733,0.2608953491306433,0.16081207257677846,0.19467787114845939,0.12729956847603907,0.0901531783884725,0.17238246650011355,0.25159613394907515,0.15500794912559618,0.1958765488177253,0.13142554319024907,0.09371135841724076,1.0
35,0.1757666546137025,0.26547514506603304,0.14281040687363328,0.17965804018802625,0.12127003805292973,0.11501971520567522,0.15383025982747042,0.279645987223858,0.17640373986259622,0.15264218193088486,0.11854951185495119,0.11892831930023934,0.16317991631799164,0.270261893692856,0.1666580574065465,0.16032164195809012,0.12133891213389121,0.11823957849062451,1.0
36,0.17216270765409097,0.24736842105263157,0.1751280857009781,0.20209594783418725,0.1143455985095482,0.08889923924856388,0.17238006520726595,0.24479118149355691,0.16601459400714175,0.21240490607048595,0.1151374010246856,0.08927185219686384,0.17413445117217824,0.2464524142213942,0.1631423691973296,0.21002949852507374,0.11589815246079802,0.0903431144232262,1.0
37,0.17313209802749552,0.256246264196055,0.16767782426778244,0.20781530185295877,0.11512253436939629,0.08000597728631201,0.1552898983861327,0.27464136282127916,0.18265092647937836,0.18773161984459055,0.11101315002988643,0.08867304243873282,0.16718469814704123,0.25942916915720265,0.17326658696951583,0.19835624626419607,0.11370292887029289,0.08806037059175134,1.0
38,0.16622516556291392,0.24342293208674198,0.20197376964030644,0.201778989741592,0.10531099857161408,0.08128814439683157,0.16722503570964808,0.24154005973250228,0.19387092585378524,0.206765355148682,0.10885599272821711,0.0817426308271653,0.17039345539540318,0.2399948058693676,0.19059862355538243,0.206414751330996,0.111388131411505,0.0812102324373458,1.0
39,0.1773208329329728,0.2241287010473432,0.19438305582627555,0.22915265404730203,0.11717066340887565,0.05784409273723078,0.1619744409822789,0.24355190731767581,0.20285239735899302,0.22367572167849445,0.10001235398278678,0.06793317867977104,0.17277731259694445,0.23008606608008125,0.19401243634267204,0.22556999903913466,0.1098818135646731,0.06767237237649448,1.0
40,0.16831683168316833,0.24548169102624548,0.1672036251244172,0.2060872753942061,0.13074283618838076,0.08216774058358217,0.14435014930064435,0.2613678034470114,0.1988055948451988,0.20726596469170727,0.10503431295510503,0.08317617476033318,0.1606815443449107,0.24583529781549585,0.18172769657918172,0.20985908114620985,0.11727958510136728,0.08461679501283462,1.0
41,0.1575822304543961,0.22445702506497775,0.1715711170196875,0.22757894422370267,0.15207779404295999,0.06673288919427599,0.1344292414782063,0.2434200699070893,0.22175335344904848,0.2167269142293789,0.12588504167538014,0.057785379260896844,0.15218235592865892,0.23399456278194367,0.1889134526334658,0.22084964000836496,0.1401353329549189,0.06392465569264781,1.0
42,0.15211984388153363,0.23091566541669856,0.17592982321879544,0.20775617968929364,0.14522269840055102,0.08805578939312772,0.11750975740414785,0.23082000459171959,0.2641673681793832,0.19995982245350885,0.10471990510446162,0.0828231422667789,0.14094665952399174,0.22791191551235937,0.2164421825973827,0.20518290349735976,0.12160404071324711,0.08791229815565929,1.0
43,0.16050990128989281,0.22587506812814145,0.1463316780718222,0.2124311148791861,0.16723944770786653,0.08761278992309089,0.13158572034154908,0.24955338218373402,0.2059967904075577,0.19661024647247624,0.1313132077756919,0.0849406528189911,0.14549900078725853,0.2411282020226488,0.1787606734088294,0.20006207230666748,0.1487994307515291,0.08575062072306668,1.0
44,0.1739620054837446,0.2294481981981982,0.15875930278104192,0.2107569526047787,0.13094888366627497,0.09612465726596162,0.15289610262436348,0.24567910301605952,0.18010673717195455,0.19419555424990206,0.12438797493145319,0.10273452800626713,0.16847826086956522,0.23649872698785743,0.16603016059537798,0.19927536231884058,0.1284273403838621,0.10129014884449668,1.0
45,0.16745525234741784,0.22078106660798122,0.15437940140845072,0.2226012323943662,0.14970290492957747,0.08508014231220658,0.14348133069248825,0.23846464201877934,0.1862987822769953,0.2206160137910798,0.13196431191314553,0.07917491930751173,0.15279306044600938,0.22922168427230047,0.1724297608568075,0.22675964642018778,0.13849765258215962,0.08029819542253522,1.0
46,0.17050499445061043,0.2212171661117277,0.1619496855345912,0.20799112097669256,0.15296892341842397,0.08536810950795412,0.13443396226415094,0.24725305216426194,0.2274047354790973,0.18596004439511654,0.12248427672955975,0.08246392896781354,0.15069367369589345,0.23700517943026267,0.19637439881613022,0.1961246762856086,0.13312060673325934,0.08668146503884573,1.0
47,0.14598360590695203,0.2244943303100277,0.17964466239753693,0.21465470040707502,0.1524031709000881,0.08281953007832028,0.11388578094127169,0.23723823807143254,0.2530133866577793,0.20753683909824552,0.10601407701890955,0.08231167821236143,0.13100991104657161,0.22979503416097316,0.22232008950889137,0.21267883924107886,0.11846438292030693,0.08573174312217804,1.0
48,0.1744504593175853,0.22821522309711287,0.16023622047244093,0.20898129921259842,0.14927821522309712,0.07883858267716536,0.15260826771653543,0.2541174540682415,0.18590879265091864,0.19503772965879265,0.13638451443569555,0.07594324146981628,0.16448490813648295,0.2381725721784777,0.1723261154855643,0.20136154855643046,0.1443979658792651,0.07925688976377952,1.0
49,0.15456773503167123,0.23050967396744854,0.15757952329173786,0.20966878958905055,0.15633683701824333,0.0913374411018485,0.12123094979202265,0.25204956937468714,0.211843490567666,0.19300471185212034,0.12138628557620947,0.1004849928372944,0.14422064585167158,0.23808660832944994,0.18132000897495643,0.19850187265917604,0.13849911113412383,0.09937175305062221,1.0
50,0.1586688649774384,0.2470409580006942,0.1555449496702534,0.1924158278375564,0.14438562998958696,0.10194376952447066,0.15295036445678584,0.24015098923984726,0.17198889274557444,0.21559354390836516,0.1308139534883721,0.08850225616105518,0.16138493578618535,0.23766053453661923,0.16065602221450886,0.2129989586948976,0.13644567858382506,0.0908538701839639,1.0
51,0.16078524589316812,0.20518915455329967,0.15578832052666663,0.23170334695817982,0.1651000676936115,0.08143386437507429,0.14303505082188311,0.21196368315255867,0.19077713299469304,0.22788460047850598,0.15037799905952387,0.07596153349283533,0.15357665138823579,0.20773670802350158,0.17632377182602224,0.2262413509784569,0.1554265989386055,0.08069491884517799,1.0
52,0.1554440076420016,0.2066738922771695,0.16501947240796533,0.2294621206554486,0.16388970534205305,0.0795108016753619,0.13617367183481519,0.2098657138658241,0.21246050407818357,0.22895694026012198,0.13992578440737746,0.07261738555367771,0.1469064589609817,0.21224465427290765,0.1869626717613344,0.22996730105077523,0.14617624366228232,0.07774267029171872,1.0
53,0.1678398292887269,0.21235078875196026,0.16503283184509956,0.21729167710936548,0.15700567844125712,0.08047919456359066,0.1465224022742408,0.22108685222447386,0.21522939327323112,0.20769632870512922,0.13092638076347465,0.07853864275945034,0.15889610529104697,0.21771415886746245,0.19257291390681056,0.20995911235866552,0.14145978188484148,0.079397927691173,1.0
54,0.20585435506901475,0.22652478411640714,0.16201468688379683,0.2043924661725709,0.11344937784728361,0.08776432991092677,0.18754674644727,0.2425205684367988,0.1932753110763582,0.1735908070986605,0.11117155096212687,0.09189501597878562,0.19358128782212553,0.2338512273067247,0.18516692731352416,0.18069626708370165,0.11537023186237846,0.09133405861154552,1.0
55,0.1787674124102997,0.2324386065105654,0.18447843468328656,0.21988677277580512,0.10875772850296725,0.07567104511707595,0.15668065453281355,0.2566607901075162,0.1918406873091153,0.21091053559456707,0.09793161671591388,0.085975715740074,0.16509820475256376,0.24777145978695403,0.17920194671367914,0.21619943882998535,0.10761552404836988,0.08411342586844785,1.0
56,0.17329192546583852,0.2203027950310559,0.20243271221532091,0.22805383022774328,0.11745600414078675,0.058462732919254655,0.16625258799171844,0.23429089026915115,0.21997929606625258,0.18922101449275364,0.12214026915113872,0.06811594202898551,0.17114389233954452,0.23039596273291926,0.1932712215320911,0.21022256728778468,0.13015010351966874,0.06481625258799172,1.0
57,0.1797230789421878,0.21317671763239057,0.16833125533171467,0.2313668875910493,0.12864361178555023,0.07875844871710742,0.1382767898156047,0.26193319771638557,0.22240304481921386,0.19576087669794606,0.10134523262681279,0.08028085832403702,0.14974735875057418,0.2498982872891922,0.1945403241682525,0.2095544327055581,0.11385261500098431,0.08240698208543867,1.0
58,0.14321049156017934,0.21507930071712408,0.16602175701194435,0.22236060104035127,0.16602175701194435,0.08730609265845662,0.09696235967422408,0.20383586083853703,0.3134145069916702,0.22320632088696318,0.08923502902093446,0.07334592258767103,0.12342296419013636,0.213138779151268,0.22855289224602338,0.2321674757000359,0.12439612127390896,0.07832176743862738,1.0
59,0.15666530222404149,0.23327420748624186,0.19309592031655068,0.21501796516123164,0.13703552098967572,0.0649110838222586,0.13622595169873106,0.24106062673397918,0.24140628553236004,0.206167280665848,0.12163551189339154,0.05350434347569018,0.1533360622185837,0.22225860735889388,0.2170919179515168,0.2140082776185928,0.13183244644562697,0.061472688406785825,1.0
60,0.1614111531552192,0.23487367656614302,0.1720368459274548,0.2049650269464511,0.1415930894775064,0.08512020792722547,0.12118258609486679,0.24943622673240837,0.26642586859305123,0.20343615028857548,0.09867943278675993,0.06083973550433819,0.14106753812636166,0.24015785651492566,0.21759737033214846,0.21294385200473953,0.11871727248404235,0.06951611053778237,1.0
61,0.12527093771097608,0.255090075684895,0.17888107166968695,0.2109938528230821,0.12877980314820736,0.10098425896315247,0.10008705539565789,0.2696851792630494,0.22413211100451266,0.20267917421738976,0.10783320896848239,0.09558327115090787,0.1094854848452546,0.26177912802473086,0.20656113420744057,0.20601037558184984,0.1181466083928508,0.09801726894787337,1.0
62,0.10777273055014781,0.23998846347970293,0.20089408032302256,0.21108948013555412,0.12806258562261158,0.11219265988896099,0.09085730766457567,0.24471843680149974,0.22000144206503713,0.20484533852476747,0.12018891051986444,0.11938856442425554,0.10757805177013484,0.24965750955368088,0.2009301319489509,0.20472276299661116,0.12854567741005118,0.10856586632057105,1.0
63,0.15628623633999789,0.22802979725218736,0.19934818510840155,0.19747707227941952,0.13532625882849011,0.08353245019150357,0.12618152429811308,0.24681998664745775,0.23772795952071402,0.18778769457816508,0.11274992093889455,0.08873291401665553,0.14833620295864225,0.23460065357180504,0.2083787202642398,0.1893249938508029,0.13002038019607154,0.08933904915843846,1.0
64,0.15998321141623695,0.2594435783667106,0.19082623815805252,0.18331934284686413,0.12855258424271496,0.0778750449694208,0.14656433625134907,0.2616620697925411,0.20119918455450295,0.19249310468881162,0.12589039453171844,0.07219091018107687,0.16913298956709438,0.25034176759803334,0.1865691329895671,0.19080225446696247,0.13098692888835592,0.07216692648998681,1.0
65,0.13618039808516,0.22051822678389094,0.25448541989895374,0.20849743406134383,0.10542228587341369,0.07489623529723781,0.1347349856121786,0.21636100834095823,0.23220750288419462,0.21522722149288565,0.12065878983172217,0.08081049183806076,0.1501107265518293,0.20961132991208178,0.21801196111973054,0.21854238771532006,0.12276723554919043,0.08095635915184787,1.0
66,0.16683029453015427,0.2441895411741134,0.16567822079743538,0.19604287717892205,0.1376177118813865,0.08964135443798837,0.13686635944700462,0.23713684632338208,0.2482167902224003,0.19480064115407733,0.09679422961330394,0.0861851332398317,0.1475756361450611,0.23654578240833501,0.2120617110799439,0.20127229012222,0.11295331596874374,0.08959126427569625,1.0
67,0.1778795116772824,0.23013345465574764,0.1652354413102821,0.2108450864422202,0.13259212920837124,0.08331437670609645,0.14821239005156203,0.24201925993327267,0.22266454352441614,0.20986882013952077,0.1011241279951471,0.07611085835608129,0.15309372156505915,0.23694836214740672,0.20817220200181982,0.20986882013952077,0.11214740673339399,0.07976948741279952,1.0
68,0.15629089005844551,0.23833754955269304,0.20332839017960125,0.20948310119895708,0.11176373663652313,0.08079633237377996,0.16240683124460856,0.22403148110455254,0.19004002985277155,0.2168299845889913,0.12154342705940507,0.08514824614967094,0.17415409070202476,0.22287807856706696,0.17406685857734097,0.21701414129665708,0.12654473554127532,0.0853420953156349,1.0
69,0.16315950785936337,0.22220762730417268,0.15923639388764832,0.21463286483646393,0.14776478830071368,0.09299881781163799,0.14534786987171067,0.228854152983931,0.19181225097421079,0.20717194272954156,0.1310390122159464,0.09577477122465958,0.16353605674504137,0.2190113402513245,0.1701037698673322,0.20627873374491001,0.14451595954288718,0.09655413984850475,1.0
70,0.17617820324005892,0.22155130093274422,0.1725699558173785,0.21386843397152674,0.12647275405007363,0.08935935198821797,0.1483186057928326,0.2170839469808542,0.23800932744231712,0.2236990672557683,0.08632793323514973,0.08656111929307805,0.16050564555719196,0.2157216494845361,0.2123956799214531,0.22485272459499264,0.09466126656848306,0.09186303387334316,1.0
71,0.1530564008627057,0.24148373563388187,0.20360740981475464,0.21403669453718202,0.1244866605607587,0.06332909859071705,0.15689721393328804,0.2379531420805389,0.18855437704966466,0.21891157266522882,0.13317280704346027,0.06451088722781931,0.16534700268856914,0.2313055809968387,0.1798534582089993,0.21942860519396107,0.1372056607675717,0.06685969214406004,1.0
72,0.19291888884365374,0.23510971786833856,0.14744398756937943,0.20114264001411336,0.13252995698136763,0.09085480872314729,0.18267312624679397,0.24048365427675772,0.16085168749745551,0.19040833774376095,0.12773955407184248,0.09784364016338938,0.18647287926284792,0.23893661197736432,0.1547720826717692,0.19347528124957591,0.13106433796088968,0.09527880687755295,1.0
73,0.13802773168767404,0.2484208074986173,0.22431810904433383,0.20182613842556205,0.10993702636353933,0.07747018698027344,0.13964816270291774,0.24743108316595347,0.21236379161451208,0.20775478124181293,0.11667103309754606,0.07613114817725769,0.15221378045585537,0.23737858896360337,0.2047273891654295,0.20658069649424116,0.12069785268632531,0.07840169223454527,1.0
74,0.15937311633514165,0.24215390797669278,0.1891802290536468,0.2335342575848905,0.11841470765521399,0.0573437813944143,0.17485432991762107,0.22324693590516376,0.19207353827606993,0.24207353827606992,0.11473779385171791,0.05301386377335744,0.1277677315651999,0.23836648583484027,0.20185854932690375,0.24795057263411693,0.12017279485633917,0.06388386578259996,2.0
75,0.1586223477790467,0.264380597463485,0.18721824848229848,0.22090821662559357,0.10081444972050249,0.06805613992907375,0.1456091843481397,0.26714551902386247,0.2392558754583158,0.21187714131153454,0.07278956542645909,0.06332271443168841,0.11606659854541083,0.2806996453687564,0.23733245176414017,0.22374827192402477,0.07642603834825991,0.06572699404940795,2.0
76,0.2678260869565217,0.22008695652173912,0.12686956521739132,0.23704347826086958,0.06321739130434782,0.08495652173913043,0.26169565217391305,0.23178260869565218,0.12769565217391304,0.24282608695652175,0.060043478260869566,0.07595652173913044,0.2653913043478261,0.21917391304347827,0.1267391304347826,0.24882608695652175,0.06143478260869565,0.07843478260869566,2.0
77,0.1458826987013464,0.26975992358700246,0.1655737403794934,0.21656472144156058,0.09665509450597895,0.10556382138461821,0.18609136496390588,0.27269888503150197,0.15644459139251668,0.20925405484836795,0.10047574438382836,0.07503535937987914,0.12226079609118128,0.25859187009790413,0.18295034992009698,0.23763340129681673,0.09941037086019727,0.09915321173380356,2.0
78,0.15590423322382085,0.2668705864582153,0.17631509384086705,0.21655148974736604,0.10035497148899211,0.08400362524073865,0.1636645141799781,0.2428722480268872,0.20048336543181905,0.23873720780937277,0.08702465918960764,0.06721800536233526,0.16407990634794758,0.24555341565650843,0.18822929647671915,0.2319965258109588,0.09435066651561497,0.07579018919225104,2.0
79,0.12331805629002879,0.25885774722369115,0.2543040131617604,0.218050414242905,0.0778982313884482,0.06757153769316646,0.12807744285798225,0.24093660027028616,0.2524825195369881,0.22329455314648333,0.08975262941418415,0.06545625477407603,0.13423232857394676,0.2430812621188084,0.2418473470826723,0.22811269757330044,0.08575709501145778,0.06696926963981432,2.0
80,0.19121212121212122,0.2502020202020202,0.17642424242424243,0.21092929292929294,0.09288888888888888,0.07834343434343434,0.20012121212121212,0.23816161616161616,0.17737373737373738,0.21525252525252525,0.09787878787878788,0.07121212121212121,0.20113131313131313,0.23474747474747476,0.17262626262626263,0.2172929292929293,0.0988080808080808,0.07539393939393939,2.0
81,0.15765071932472813,0.2600197159668525,0.21357937216968054,0.19186100243368967,0.10007393487569699,0.07681525522935215,0.14412679831182035,0.27603893903453375,0.24349219062875452,0.19099842888389143,0.09417454791904131,0.05116909522195866,0.16239487384861834,0.25590708850620747,0.21913989094605835,0.19549613382212502,0.10729798835525708,0.05976402452173377,2.0
